#  aims_uuid : D22AE5DF-1E78-486A-A5C9-0195B923D788                                
# spin_up angular momentum projected density of states for species Fe as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -3.46000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.45500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.45000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.44500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.44000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.43500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.43000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.42500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.42000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.41500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.41000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.40500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.40000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.39500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.39000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.38500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.38000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.37500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.37000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.36500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.36000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.35500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.35000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.34500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.34000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.33500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.33000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.32500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.32000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.31500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.31000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.30500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.30000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.29500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.29000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.28500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.28000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.27500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.27000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.26500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.26000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.25500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.25000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.24500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.24000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.23500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.23000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.22500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.22000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.21500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.21000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.20500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.20000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.19500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.19000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.18500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.18000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.17500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.17000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.16500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.16000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.15500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.15000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.14500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.14000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.13500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.13000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.12500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.12000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.11500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.11000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.10500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.10000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.09500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.09000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.08500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.08000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.07500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.07000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.06500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.06000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.05500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.05000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.04500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.04000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.03500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.03000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.02500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.02000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.01500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.01000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.00500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.99500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.99000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.98500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.98000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.97500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.97000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.96500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.96000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.95500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.95000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.94500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.94000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.93500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.93000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.92500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.92000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.91500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.91000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.90500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.90000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.89500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.89000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.88500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.88000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.87500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.87000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.86500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.86000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.85500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.85000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.84500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.84000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.83500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.83000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.82500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.82000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.81500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.81000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.80500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.80000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.79500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.79000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.78500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.78000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.77500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.77000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.76500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.76000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.75500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.75000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.74500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.74000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.73500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.73000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.72500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.72000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.71500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.71000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.70500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.70000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.69500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.69000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.68500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.68000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.67500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.67000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.66500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.66000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.65500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.65000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.64500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.64000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.63500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.63000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.62500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.62000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.61500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.61000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.60500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.60000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.59500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -2.59000000        0.00002344        0.00002325        0.00000002        0.00000005        0.00000012
       -2.58500000        0.00011269        0.00011176        0.00000012        0.00000024        0.00000057
       -2.58000000        0.00026862        0.00026636        0.00000033        0.00000059        0.00000135
       -2.57500000        0.00049121        0.00048701        0.00000065        0.00000108        0.00000246
       -2.57000000        0.00078043        0.00077366        0.00000112        0.00000174        0.00000392
       -2.56500000        0.00113627        0.00112626        0.00000176        0.00000256        0.00000570
       -2.56000000        0.00155871        0.00154476        0.00000258        0.00000354        0.00000782
       -2.55500000        0.00204773        0.00202914        0.00000362        0.00000469        0.00001028
       -2.55000000        0.00260331        0.00257933        0.00000490        0.00000602        0.00001307
       -2.54500000        0.00322544        0.00319530        0.00000643        0.00000752        0.00001619
       -2.54000000        0.00391409        0.00387699        0.00000824        0.00000921        0.00001965
       -2.53500000        0.00466925        0.00462437        0.00001035        0.00001108        0.00002344
       -2.53000000        0.00549089        0.00543739        0.00001278        0.00001315        0.00002757
       -2.52500000        0.00637901        0.00631600        0.00001556        0.00001540        0.00003203
       -2.52000000        0.00733357        0.00726017        0.00001871        0.00001786        0.00003683
       -2.51500000        0.00835457        0.00826983        0.00002225        0.00002052        0.00004196
       -2.51000000        0.00944198        0.00934496        0.00002621        0.00002339        0.00004743
       -2.50500000        0.01059579        0.01048549        0.00003060        0.00002646        0.00005323
       -2.50000000        0.01181597        0.01169140        0.00003544        0.00002975        0.00005937
       -2.49500000        0.01310251        0.01296263        0.00004077        0.00003327        0.00006584
       -2.49000000        0.01445539        0.01429914        0.00004660        0.00003700        0.00007265
       -2.48500000        0.01587459        0.01570089        0.00005295        0.00004096        0.00007979
       -2.48000000        0.01736009        0.01716782        0.00005985        0.00004515        0.00008726
       -2.47500000        0.01891187        0.01869990        0.00006732        0.00004958        0.00009507
       -2.47000000        0.02052992        0.02029707        0.00007538        0.00005425        0.00010322
       -2.46500000        0.02221422        0.02195930        0.00008406        0.00005916        0.00011170
       -2.46000000        0.02396474        0.02368654        0.00009337        0.00006432        0.00012051
       -2.45500000        0.02578148        0.02547875        0.00010334        0.00006973        0.00012966
       -2.45000000        0.02766440        0.02733587        0.00011399        0.00007540        0.00013915
       -2.44500000        0.02961350        0.02925786        0.00012534        0.00008132        0.00014897
       -2.44000000        0.03162874        0.03124469        0.00013742        0.00008751        0.00015912
       -2.43500000        0.03371013        0.03329629        0.00015025        0.00009397        0.00016961
       -2.43000000        0.03585763        0.03541264        0.00016384        0.00010070        0.00018044
       -2.42500000        0.03807122        0.03759368        0.00017823        0.00010771        0.00019160
       -2.42000000        0.04028222        0.03977157        0.00019310        0.00011479        0.00020276
       -2.41500000        0.04232587        0.04178369        0.00020761        0.00012143        0.00021313
       -2.41000000        0.04419505        0.04362306        0.00022168        0.00012764        0.00022267
       -2.40500000        0.04588983        0.04528981        0.00023526        0.00013341        0.00023135
       -2.40000000        0.04741027        0.04678407        0.00024827        0.00013876        0.00023916
       -2.39500000        0.04875643        0.04810595        0.00026067        0.00014371        0.00024610
       -2.39000000        0.04992838        0.04925559        0.00027240        0.00014825        0.00025214
       -2.38500000        0.04924022        0.04856991        0.00027406        0.00014764        0.00024861
       -2.38000000        0.04835766        0.04769270        0.00027442        0.00014646        0.00024408
       -2.37500000        0.04762646        0.04696505        0.00027538        0.00014570        0.00024032
       -2.37000000        0.04704657        0.04638683        0.00027703        0.00014538        0.00023733
       -2.36500000        0.04661793        0.04595791        0.00027940        0.00014551        0.00023511
       -2.36000000        0.04634049        0.04567819        0.00028255        0.00014609        0.00023366
       -2.35500000        0.04621419        0.04554753        0.00028654        0.00014715        0.00023298
       -2.35000000        0.04623898        0.04556580        0.00029143        0.00014869        0.00023306
       -2.34500000        0.04641479        0.04573289        0.00029726        0.00015073        0.00023391
       -2.34000000        0.04674157        0.04604866        0.00030410        0.00015328        0.00023553
       -2.33500000        0.04721926        0.04651301        0.00031199        0.00015636        0.00023791
       -2.33000000        0.04781690        0.04709535        0.00032079        0.00015987        0.00024089
       -2.32500000        0.04842668        0.04768950        0.00032978        0.00016346        0.00024394
       -2.32000000        0.04903934        0.04828632        0.00033892        0.00016710        0.00024700
       -2.31500000        0.04965489        0.04888583        0.00034819        0.00017079        0.00025008
       -2.31000000        0.05027332        0.04948802        0.00035760        0.00017453        0.00025317
       -2.30500000        0.05089463        0.05009288        0.00036715        0.00017833        0.00025627
       -2.30000000        0.05151883        0.05070041        0.00037685        0.00018218        0.00025939
       -2.29500000        0.05214591        0.05131062        0.00038669        0.00018607        0.00026252
       -2.29000000        0.05277587        0.05192351        0.00039667        0.00019003        0.00026566
       -2.28500000        0.05340871        0.05253906        0.00040680        0.00019403        0.00026882
       -2.28000000        0.05404444        0.05315729        0.00041707        0.00019809        0.00027199
       -2.27500000        0.05468304        0.05377818        0.00042748        0.00020220        0.00027518
       -2.27000000        0.05532453        0.05440174        0.00043805        0.00020636        0.00027838
       -2.26500000        0.05596889        0.05502796        0.00044876        0.00021058        0.00028159
       -2.26000000        0.05661614        0.05565684        0.00045962        0.00021485        0.00028482
       -2.25500000        0.05726626        0.05628839        0.00047063        0.00021918        0.00028806
       -2.25000000        0.05791927        0.05692260        0.00048179        0.00022356        0.00029131
       -2.24500000        0.05857515        0.05755947        0.00049310        0.00022800        0.00029458
       -2.24000000        0.05923391        0.05819899        0.00050457        0.00023249        0.00029786
       -2.23500000        0.05989555        0.05884117        0.00051619        0.00023703        0.00030116
       -2.23000000        0.06056006        0.05948600        0.00052796        0.00024163        0.00030447
       -2.22500000        0.06122746        0.06013349        0.00053988        0.00024629        0.00030779
       -2.22000000        0.06189772        0.06078363        0.00055196        0.00025101        0.00031113
       -2.21500000        0.06257087        0.06143642        0.00056420        0.00025578        0.00031448
       -2.21000000        0.06324689        0.06209185        0.00057660        0.00026060        0.00031784
       -2.20500000        0.06392579        0.06274994        0.00058915        0.00026549        0.00032122
       -2.20000000        0.06460756        0.06341066        0.00060186        0.00027043        0.00032461
       -2.19500000        0.06529220        0.06407403        0.00061474        0.00027542        0.00032801
       -2.19000000        0.06597972        0.06474005        0.00062777        0.00028048        0.00033143
       -2.18500000        0.06667012        0.06540870        0.00064096        0.00028559        0.00033486
       -2.18000000        0.06736339        0.06607999        0.00065432        0.00029077        0.00033830
       -2.17500000        0.06805953        0.06675392        0.00066784        0.00029600        0.00034176
       -2.17000000        0.06875854        0.06743049        0.00068153        0.00030129        0.00034523
       -2.16500000        0.06946042        0.06810969        0.00069538        0.00030664        0.00034872
       -2.16000000        0.07016518        0.06879152        0.00070940        0.00031204        0.00035221
       -2.15500000        0.07087281        0.06947599        0.00072358        0.00031751        0.00035573
       -2.15000000        0.07158331        0.07016308        0.00073793        0.00032304        0.00035925
       -2.14500000        0.07229668        0.07085281        0.00075245        0.00032863        0.00036279
       -2.14000000        0.07301292        0.07154516        0.00076714        0.00033428        0.00036634
       -2.13500000        0.07373203        0.07224013        0.00078200        0.00033998        0.00036991
       -2.13000000        0.07445401        0.07293773        0.00079704        0.00034575        0.00037348
       -2.12500000        0.07517885        0.07363795        0.00081224        0.00035158        0.00037708
       -2.12000000        0.07590657        0.07434080        0.00082762        0.00035748        0.00038068
       -2.11500000        0.07663301        0.07504220        0.00084312        0.00036341        0.00038428
       -2.11000000        0.07735389        0.07573798        0.00085871        0.00036935        0.00038785
       -2.10500000        0.07806921        0.07642813        0.00087437        0.00037532        0.00039140
       -2.10000000        0.07877898        0.07711267        0.00089010        0.00038130        0.00039492
       -2.09500000        0.07948319        0.07779159        0.00090591        0.00038729        0.00039841
       -2.09000000        0.08018186        0.07846489        0.00092178        0.00039331        0.00040188
       -2.08500000        0.08087497        0.07913260        0.00093772        0.00039934        0.00040532
       -2.08000000        0.08156254        0.07979470        0.00095372        0.00040539        0.00040873
       -2.07500000        0.08224456        0.08045120        0.00096978        0.00041146        0.00041212
       -2.07000000        0.08292104        0.08110212        0.00098590        0.00041754        0.00041548
       -2.06500000        0.08359198        0.08174744        0.00100207        0.00042365        0.00041881
       -2.06000000        0.08425619        0.08238602        0.00101828        0.00042978        0.00042212
       -2.05500000        0.08490873        0.08301302        0.00103446        0.00043589        0.00042536
       -2.05000000        0.08554907        0.08362792        0.00105060        0.00044200        0.00042855
       -2.04500000        0.08617722        0.08423075        0.00106670        0.00044811        0.00043167
       -2.04000000        0.08679319        0.08482150        0.00108276        0.00045420        0.00043473
       -2.03500000        0.08739697        0.08540020        0.00109876        0.00046029        0.00043772
       -2.03000000        0.08798859        0.08596686        0.00111470        0.00046636        0.00044066
       -2.02500000        0.08856803        0.08652149        0.00113059        0.00047242        0.00044354
       -2.02000000        0.08913533        0.08706409        0.00114641        0.00047847        0.00044635
       -2.01500000        0.08969047        0.08759470        0.00116216        0.00048451        0.00044911
       -2.01000000        0.09023347        0.08811330        0.00117783        0.00049053        0.00045180
       -2.00500000        0.09076433        0.08861993        0.00119343        0.00049654        0.00045443
       -2.00000000        0.09128307        0.08911458        0.00120894        0.00050254        0.00045701
       -1.99500000        0.09178968        0.08959728        0.00122436        0.00050851        0.00045952
       -1.99000000        0.09228418        0.09006804        0.00123970        0.00051447        0.00046197
       -1.98500000        0.09276657        0.09052686        0.00125493        0.00052042        0.00046436
       -1.98000000        0.09323686        0.09097377        0.00127006        0.00052634        0.00046669
       -1.97500000        0.09369506        0.09140876        0.00128509        0.00053224        0.00046896
       -1.97000000        0.09414155        0.09183223        0.00130001        0.00053813        0.00047117
       -1.96500000        0.09463465        0.09230102        0.00131572        0.00054433        0.00047358
       -1.96000000        0.09514040        0.09278201        0.00133172        0.00055063        0.00047603
       -1.95500000        0.09564305        0.09325986        0.00134776        0.00055696        0.00047847
       -1.95000000        0.09614260        0.09373457        0.00136384        0.00056331        0.00048088
       -1.94500000        0.09663907        0.09420615        0.00137997        0.00056968        0.00048327
       -1.94000000        0.09713246        0.09467460        0.00139614        0.00057608        0.00048564
       -1.93500000        0.09762276        0.09513993        0.00141235        0.00058249        0.00048799
       -1.93000000        0.09810999        0.09560215        0.00142860        0.00058892        0.00049032
       -1.92500000        0.09859415        0.09606126        0.00144489        0.00059537        0.00049263
       -1.92000000        0.09907524        0.09651726        0.00146123        0.00060183        0.00049492
       -1.91500000        0.09955326        0.09697017        0.00147759        0.00060831        0.00049719
       -1.91000000        0.10002914        0.09742087        0.00149401        0.00061481        0.00049944
       -1.90500000        0.10050670        0.09787312        0.00151054        0.00062134        0.00050170
       -1.90000000        0.10098645        0.09832739        0.00152718        0.00062791        0.00050397
       -1.89500000        0.10147292        0.09878809        0.00154401        0.00063455        0.00050627
       -1.89000000        0.10196897        0.09925800        0.00156106        0.00064129        0.00050862
       -1.88500000        0.10247460        0.09973712        0.00157834        0.00064812        0.00051101
       -1.88000000        0.10298916        0.10022482        0.00159585        0.00065504        0.00051345
       -1.87500000        0.10351004        0.10071854        0.00161354        0.00066203        0.00051592
       -1.87000000        0.10403693        0.10121800        0.00163142        0.00066909        0.00051842
       -1.86500000        0.10456984        0.10172318        0.00164948        0.00067622        0.00052095
       -1.86000000        0.10510875        0.10223409        0.00166773        0.00068343        0.00052351
       -1.85500000        0.10565367        0.10275071        0.00168616        0.00069071        0.00052610
       -1.85000000        0.10620459        0.10327303        0.00170478        0.00069807        0.00052872
       -1.84500000        0.10676151        0.10380105        0.00172359        0.00070550        0.00053137
       -1.84000000        0.10732441        0.10433477        0.00174258        0.00071301        0.00053404
       -1.83500000        0.10789329        0.10487416        0.00176177        0.00072061        0.00053675
       -1.83000000        0.10846788        0.10541897        0.00178115        0.00072828        0.00053948
       -1.82500000        0.10904451        0.10596562        0.00180066        0.00073601        0.00054223
       -1.82000000        0.10962201        0.10651298        0.00182028        0.00074378        0.00054497
       -1.81500000        0.11020039        0.10706104        0.00184002        0.00075160        0.00054772
       -1.81000000        0.11077963        0.10760981        0.00185987        0.00075947        0.00055047
       -1.80500000        0.11135973        0.10815928        0.00187984        0.00076739        0.00055323
       -1.80000000        0.11194071        0.10870945        0.00189993        0.00077535        0.00055599
       -1.79500000        0.11252256        0.10926033        0.00192013        0.00078336        0.00055875
       -1.79000000        0.11310528        0.10981191        0.00194045        0.00079142        0.00056151
       -1.78500000        0.11368887        0.11036420        0.00196088        0.00079952        0.00056427
       -1.78000000        0.11427333        0.11091718        0.00198143        0.00080768        0.00056704
       -1.77500000        0.11485866        0.11147087        0.00200210        0.00081588        0.00056981
       -1.77000000        0.11544485        0.11202526        0.00202288        0.00082413        0.00057258
       -1.76500000        0.11603192        0.11258036        0.00204378        0.00083243        0.00057536
       -1.76000000        0.11661986        0.11313615        0.00206480        0.00084077        0.00057813
       -1.75500000        0.11720866        0.11369265        0.00208594        0.00084917        0.00058091
       -1.75000000        0.11779834        0.11424984        0.00210719        0.00085761        0.00058370
       -1.74500000        0.11838888        0.11480774        0.00212856        0.00086610        0.00058648
       -1.74000000        0.11898030        0.11536633        0.00215005        0.00087464        0.00058927
       -1.73500000        0.11957258        0.11592562        0.00217166        0.00088323        0.00059206
       -1.73000000        0.12016573        0.11648562        0.00219339        0.00089187        0.00059485
       -1.72500000        0.12075976        0.11704631        0.00221524        0.00090056        0.00059765
       -1.72000000        0.12135465        0.11760770        0.00223721        0.00090929        0.00060045
       -1.71500000        0.12195041        0.11816978        0.00225929        0.00091808        0.00060325
       -1.71000000        0.12254704        0.11873257        0.00228150        0.00092692        0.00060605
       -1.70500000        0.12314453        0.11929605        0.00230382        0.00093580        0.00060886
       -1.70000000        0.12374290        0.11986023        0.00232627        0.00094473        0.00061167
       -1.69500000        0.12434214        0.12042511        0.00234884        0.00095372        0.00061448
       -1.69000000        0.12494224        0.12099068        0.00237152        0.00096275        0.00061729
       -1.68500000        0.12554322        0.12155694        0.00239433        0.00097183        0.00062011
       -1.68000000        0.12614506        0.12212390        0.00241726        0.00098097        0.00062293
       -1.67500000        0.12674777        0.12269156        0.00244031        0.00099015        0.00062575
       -1.67000000        0.12735135        0.12325991        0.00246348        0.00099938        0.00062857
       -1.66500000        0.12795580        0.12382896        0.00248678        0.00100867        0.00063140
       -1.66000000        0.12856112        0.12439870        0.00251019        0.00101800        0.00063423
       -1.65500000        0.12916731        0.12496913        0.00253373        0.00102739        0.00063706
       -1.65000000        0.12977437        0.12554026        0.00255739        0.00103682        0.00063989
       -1.64500000        0.13038229        0.12611208        0.00258117        0.00104631        0.00064273
